order_id,order_number,order_date,customer_id,discount,last_updated_at
1461,CA-2019-149734,9/3/2019,348,0.2,12/13/2024
1462,CA-2019-149748,5/31/2019,269,0,12/13/2024
1463,CA-2019-149811,1/4/2019,177,0,12/13/2024
1464,CA-2019-149846,5/22/2019,666,0.1,12/13/2024
1465,CA-2019-149909,11/13/2019,619,0,12/13/2024
1466,CA-2019-149972,9/21/2019,142,0.1,12/13/2024
1467,CA-2019-149993,3/19/2019,294,0,12/13/2024
1468,CA-2019-150196,7/2/2019,713,0,12/13/2024
1469,CA-2019-150308,12/15/2019,657,0.2,12/13/2024
1470,CA-2019-150413,10/19/2019,173,0.8,12/13/2024
1471,CA-2019-150441,8/13/2019,617,0,12/13/2024
1472,CA-2019-150511,9/18/2019,6,0,12/13/2024
1473,CA-2019-150560,12/11/2019,728,0,12/13/2024
1474,CA-2019-150714,10/26/2019,433,0.3,12/13/2024
1475,CA-2019-150749,3/29/2019,56,0,12/13/2024
1476,CA-2019-150770,5/3/2019,451,0.1,12/13/2024
1477,CA-2019-150791,9/6/2019,133,0.1,12/13/2024
1478,CA-2019-150875,11/16/2019,327,0.1,12/13/2024
1479,CA-2019-151043,11/14/2019,504,0.2,12/13/2024
1480,CA-2019-151253,4/22/2019,64,0.1,12/13/2024
1481,CA-2019-151470,9/20/2019,42,0.2,12/13/2024
1482,CA-2019-151547,1/17/2019,33,0.2,12/13/2024
1483,CA-2019-151589,12/27/2019,639,0,12/13/2024
1484,CA-2019-151624,9/8/2019,787,0,12/13/2024
1485,CA-2019-151680,11/19/2019,745,0,12/13/2024
1486,CA-2019-151722,10/5/2019,337,0.2,12/13/2024
1487,CA-2019-151785,3/5/2019,374,0.2,12/13/2024
1488,CA-2019-151841,4/27/2019,745,0.2,12/13/2024
1489,CA-2019-151869,9/25/2019,174,0.05,12/13/2024
1490,CA-2019-152513,7/4/2019,402,0.2,12/13/2024
1491,CA-2019-152527,10/17/2019,159,0,12/13/2024
1492,CA-2019-152611,2/20/2019,414,0,12/13/2024
1493,CA-2019-152681,1/17/2019,672,0,12/13/2024
1494,CA-2019-152891,10/25/2019,741,0.1,12/13/2024
1495,CA-2019-153038,12/18/2019,626,0.2,12/13/2024
1496,CA-2019-153073,11/13/2019,317,0.6,12/13/2024
1497,CA-2019-153108,3/5/2019,686,0,12/13/2024
1498,CA-2019-153220,11/12/2019,790,0,12/13/2024
1499,CA-2019-153325,3/1/2019,719,0,12/13/2024
1500,CA-2019-153381,9/24/2019,203,0,12/13/2024
1501,CA-2019-153388,8/1/2019,588,0.1,12/13/2024
1502,CA-2019-153416,11/24/2019,764,0.1,12/13/2024
1503,CA-2019-153423,6/22/2019,728,0.2,12/13/2024
1504,CA-2019-153535,5/20/2019,689,0.45,12/13/2024
1505,CA-2019-153549,3/29/2019,699,0.2,12/13/2024
1506,CA-2019-153612,12/22/2019,111,0,12/13/2024
1507,CA-2019-153626,7/9/2019,250,0.2,12/13/2024
1508,CA-2019-153717,12/25/2019,222,0,12/13/2024
1509,CA-2019-153738,9/20/2019,19,0,12/13/2024
1510,CA-2019-153752,12/6/2019,652,0,12/13/2024
1511,CA-2019-153794,9/11/2019,667,0,12/13/2024
1512,CA-2019-153878,4/25/2019,769,0,12/13/2024
1513,CA-2019-153906,3/16/2019,542,0,12/13/2024
1514,CA-2019-154144,12/20/2019,514,0,12/13/2024
1515,CA-2019-154200,6/18/2019,88,0,12/13/2024
1516,CA-2019-154284,12/21/2019,730,0.32,12/13/2024
1517,CA-2019-154291,7/25/2019,791,0,12/13/2024
1518,CA-2019-154326,2/15/2019,655,0,12/13/2024
1519,CA-2019-154340,11/29/2019,266,0,12/13/2024
1520,CA-2019-154620,12/12/2019,478,0.2,12/13/2024
1521,CA-2019-154746,11/14/2019,595,0,12/13/2024
1522,CA-2019-154795,12/20/2019,315,0.2,12/13/2024
1523,CA-2019-154823,8/21/2019,440,0.4,12/13/2024
1524,CA-2019-154886,11/8/2019,728,0,12/13/2024
1525,CA-2019-154900,2/25/2019,718,0,12/13/2024
1526,CA-2019-154921,5/23/2019,246,0,12/13/2024
1527,CA-2019-154956,7/4/2019,339,0,12/13/2024
1528,CA-2019-154970,1/5/2019,713,0.2,12/13/2024
1529,CA-2019-155040,11/10/2019,32,0,12/13/2024
1530,CA-2019-155054,6/13/2019,611,0,12/13/2024
1531,CA-2019-155068,10/23/2019,617,0.2,12/13/2024
1532,CA-2019-155124,3/15/2019,443,0.2,12/13/2024
1533,CA-2019-155145,12/27/2019,441,0,12/13/2024
1534,CA-2019-155306,4/17/2019,293,0.04,12/13/2024
1535,CA-2019-155334,7/30/2019,318,0.07,12/13/2024
1536,CA-2019-155453,8/9/2019,618,0.2,12/13/2024
1537,CA-2019-155586,12/12/2019,789,0,12/13/2024
1538,CA-2019-155600,12/4/2019,652,0.45,12/13/2024
1539,CA-2019-155635,5/9/2019,499,0,12/13/2024
1540,CA-2019-155761,12/11/2019,681,0.2,12/13/2024
1541,CA-2019-156013,9/20/2019,742,0.1,12/13/2024
1542,CA-2019-156104,12/6/2019,573,0,12/13/2024
1543,CA-2019-156118,12/8/2019,323,0.2,12/13/2024
1544,CA-2019-156146,10/26/2019,23,0.2,12/13/2024
1545,CA-2019-156153,5/31/2019,186,0,12/13/2024
1546,CA-2019-156328,11/30/2019,649,0.2,12/13/2024
1547,CA-2019-156335,9/25/2019,606,0,12/13/2024
1548,CA-2019-156377,12/31/2019,741,0.7,12/13/2024
1549,CA-2019-156440,12/5/2019,513,0,12/13/2024
1550,CA-2019-156482,2/6/2019,337,0,12/13/2024
1551,CA-2019-156510,9/25/2019,260,0,12/13/2024
1552,CA-2019-156524,11/20/2019,218,0,12/13/2024
1553,CA-2019-156566,10/1/2019,270,0.2,12/13/2024
1554,CA-2019-156608,10/24/2019,544,0.8,12/13/2024
1555,CA-2019-156734,6/18/2019,117,0.37,12/13/2024
1556,CA-2019-156755,1/12/2019,791,0,12/13/2024
1557,CA-2019-156853,12/3/2019,331,0,12/13/2024
1558,CA-2019-156923,2/16/2019,710,0,12/13/2024
1559,CA-2019-157028,11/28/2019,484,0,12/13/2024
1560,CA-2019-157035,12/9/2019,419,0,12/13/2024
1561,CA-2019-157084,12/19/2019,366,0.1,12/13/2024
1562,CA-2019-157133,11/28/2019,452,0.6,12/13/2024
1563,CA-2019-157287,12/22/2019,333,0.25,12/13/2024
1564,CA-2019-157322,7/2/2019,646,0.24,12/13/2024
1565,CA-2019-157343,6/7/2019,319,0.37,12/13/2024
1566,CA-2019-157434,4/29/2019,380,0.2,12/13/2024
1567,CA-2019-157770,12/13/2019,632,0.1,12/13/2024
1568,CA-2019-157805,8/31/2019,644,0.2,12/13/2024
1569,CA-2019-157812,3/22/2019,193,0.4,12/13/2024
1570,CA-2019-157959,2/3/2019,661,0,12/13/2024
1571,CA-2019-158148,12/20/2019,395,0,12/13/2024
1572,CA-2019-158323,11/30/2019,11,0.2,12/13/2024
1573,CA-2019-158351,6/20/2019,67,0.2,12/13/2024
1574,CA-2019-158421,9/21/2019,296,0,12/13/2024
1575,CA-2019-158456,12/24/2019,444,0.1,12/13/2024
1576,CA-2019-158491,6/4/2019,101,0,12/13/2024
1577,CA-2019-158554,11/9/2019,159,0.2,12/13/2024
1578,CA-2019-158659,11/10/2019,678,0,12/13/2024
1579,CA-2019-158701,1/5/2019,385,0.1,12/13/2024
1580,CA-2019-158792,12/26/2019,71,0,12/13/2024
1581,CA-2019-158918,12/20/2019,36,0,12/13/2024
1582,CA-2019-158939,11/26/2019,246,0,12/13/2024
1583,CA-2019-159380,5/12/2019,182,0,12/13/2024
1584,CA-2019-159534,3/20/2019,206,0.08,12/13/2024
1585,CA-2019-159590,7/18/2019,420,0,12/13/2024
1586,CA-2019-159779,9/25/2019,666,0,12/13/2024
1587,CA-2019-159786,10/12/2019,647,0.4,12/13/2024
1588,CA-2019-159863,9/4/2019,239,0.2,12/13/2024
1589,CA-2019-160059,11/27/2019,734,0,12/13/2024
1590,CA-2019-160171,10/19/2019,650,0,12/13/2024
1591,CA-2019-160213,3/8/2019,51,0,12/13/2024
1592,CA-2019-160227,11/2/2019,256,0.1,12/13/2024
1593,CA-2019-160472,7/20/2019,647,0,12/13/2024
1594,CA-2019-160696,9/6/2019,151,0.2,12/13/2024
1595,CA-2019-160787,9/25/2019,94,0.7,12/13/2024
1596,CA-2019-160794,8/6/2019,542,0.2,12/13/2024
1597,CA-2019-160864,5/3/2019,563,0.2,12/13/2024
1598,CA-2019-161214,10/5/2019,687,0,12/13/2024
1599,CA-2019-161242,6/1/2019,143,0,12/13/2024
1600,CA-2019-161263,4/16/2019,762,0.32,12/13/2024
1601,CA-2019-161445,9/7/2019,136,0.2,12/13/2024
1602,CA-2019-161452,4/5/2019,121,0.2,12/13/2024
1603,CA-2019-161627,7/6/2019,696,0.2,12/13/2024
1604,CA-2019-161711,11/28/2019,488,0,12/13/2024
1605,CA-2019-161718,12/4/2019,706,0.05,12/13/2024
1606,CA-2019-161767,11/20/2019,303,0.4,12/13/2024
1607,CA-2019-161795,12/21/2019,29,0.2,12/13/2024
1608,CA-2019-161830,9/24/2019,499,0.1,12/13/2024
1609,CA-2019-161998,5/1/2019,192,0.2,12/13/2024
1610,CA-2019-162047,11/3/2019,286,0.1,12/13/2024
1611,CA-2019-162166,9/8/2019,570,0,12/13/2024
1612,CA-2019-162201,6/8/2019,23,0.27,12/13/2024
1613,CA-2019-162369,8/15/2019,772,0,12/13/2024
1614,CA-2019-162376,11/22/2019,319,0,12/13/2024
1615,CA-2019-162537,10/28/2019,632,0,12/13/2024
1616,CA-2019-162544,12/16/2019,688,0,12/13/2024
1617,CA-2019-162607,5/12/2019,652,0.2,12/13/2024
1618,CA-2019-162621,9/5/2019,122,0.6,12/13/2024
1619,CA-2019-162761,10/9/2019,676,0.53,12/13/2024
1620,CA-2019-162782,2/21/2019,615,0,12/13/2024
1621,CA-2019-162887,11/7/2019,722,0,12/13/2024
1622,CA-2019-162950,6/28/2019,245,0.35,12/13/2024
1623,CA-2019-162964,11/12/2019,502,0.2,12/13/2024
1624,CA-2019-163055,8/9/2019,239,0,12/13/2024
1625,CA-2019-163090,11/17/2019,302,0.2,12/13/2024
1626,CA-2019-163104,3/19/2019,495,0,12/13/2024
1627,CA-2019-163181,11/7/2019,7,0.4,12/13/2024
1628,CA-2019-163237,8/7/2019,272,0,12/13/2024
1629,CA-2019-163440,3/22/2019,636,0.2,12/13/2024
1630,CA-2019-163587,3/14/2019,276,0,12/13/2024
1631,CA-2019-163734,6/19/2019,437,0.2,12/13/2024
1632,CA-2019-163762,11/27/2019,354,0,12/13/2024
1633,CA-2019-163895,8/7/2019,577,0.2,12/13/2024
1634,CA-2019-163923,5/30/2019,70,0,12/13/2024
1635,CA-2019-163965,11/20/2019,718,0.45,12/13/2024
1636,CA-2019-164007,6/8/2019,505,0.5,12/13/2024
1637,CA-2019-164084,9/7/2019,24,0.12,12/13/2024
1638,CA-2019-164301,3/26/2019,249,0,12/13/2024
1639,CA-2019-164336,7/5/2019,547,0.2,12/13/2024
1640,CA-2019-164427,7/31/2019,47,0,12/13/2024
1641,CA-2019-164441,11/8/2019,13,0.1,12/13/2024
1642,CA-2019-164497,11/28/2019,39,0,12/13/2024
1643,CA-2019-164539,11/16/2019,605,0,12/13/2024
1644,CA-2019-164567,6/15/2019,303,0.2,12/13/2024
1645,CA-2019-164623,10/20/2019,540,0,12/13/2024
1646,CA-2019-164777,1/27/2019,673,0.2,12/13/2024
1647,CA-2019-164833,6/4/2019,465,0,12/13/2024
1648,CA-2019-164882,10/31/2019,688,0.08,12/13/2024
1649,CA-2019-165050,12/7/2019,32,0.13,12/13/2024
1650,CA-2019-165057,9/11/2019,679,0,12/13/2024
1651,CA-2019-165085,12/27/2019,114,0,12/13/2024
1652,CA-2019-165162,5/14/2019,324,0,12/13/2024
1653,CA-2019-165414,12/21/2019,476,0.2,12/13/2024
1654,CA-2019-165554,5/18/2019,37,0,12/13/2024
1655,CA-2019-165624,8/23/2019,285,0,12/13/2024
1656,CA-2019-165799,6/29/2019,689,0.1,12/13/2024
1657,CA-2019-165813,3/20/2019,94,0.2,12/13/2024
1658,CA-2019-166135,10/1/2019,675,0.2,12/13/2024
1659,CA-2019-166219,8/28/2019,102,0.25,12/13/2024
1660,CA-2019-166338,12/6/2019,535,0.7,12/13/2024
1661,CA-2019-166464,9/12/2019,593,0.1,12/13/2024
1662,CA-2019-166492,4/7/2019,654,0,12/13/2024
1663,CA-2019-166583,6/26/2019,777,0.2,12/13/2024
1664,CA-2019-166604,5/15/2019,35,0,12/13/2024
1665,CA-2019-166800,11/19/2019,20,0,12/13/2024
1666,CA-2019-166947,6/5/2019,248,0.1,12/13/2024
1667,CA-2019-166975,11/26/2019,694,0.2,12/13/2024
1668,CA-2019-167010,4/5/2019,786,0.35,12/13/2024
1669,CA-2019-167255,9/27/2019,644,0,12/13/2024
1670,CA-2019-167269,6/16/2019,585,0.2,12/13/2024
1671,CA-2019-167374,3/26/2019,306,0.2,12/13/2024
1672,CA-2019-167479,3/14/2019,36,0,12/13/2024
1673,CA-2019-167696,9/16/2019,69,0,12/13/2024
1674,CA-2019-167745,9/18/2019,295,0,12/13/2024
1675,CA-2019-168004,10/4/2019,208,0,12/13/2024
1676,CA-2019-168088,3/19/2019,163,0.26,12/13/2024
1677,CA-2019-168186,9/10/2019,8,0,12/13/2024
1678,CA-2019-168207,11/2/2019,478,0.14,12/13/2024
1679,CA-2019-168277,5/29/2019,416,0,12/13/2024
1680,CA-2019-168459,11/22/2019,487,0.45,12/13/2024
1681,CA-2019-168480,9/21/2019,224,0,12/13/2024
1682,CA-2019-168529,10/8/2019,485,0,12/13/2024
1683,CA-2019-168564,8/8/2019,771,0.2,12/13/2024
1684,CA-2019-168634,12/6/2019,17,0,12/13/2024
1685,CA-2019-168746,1/27/2019,721,0.37,12/13/2024
1686,CA-2019-168760,9/22/2019,528,0,12/13/2024
1687,CA-2019-168767,4/10/2019,224,0.2,12/13/2024
1688,CA-2019-168809,8/25/2019,494,0.67,12/13/2024
1689,CA-2019-169201,9/28/2019,323,0,12/13/2024
1690,CA-2019-169278,5/21/2019,500,0.2,12/13/2024
1691,CA-2019-169299,8/24/2019,229,0.2,12/13/2024
1692,CA-2019-169397,12/24/2019,342,0.37,12/13/2024
1693,CA-2019-169537,9/3/2019,370,0,12/13/2024
1694,CA-2019-169572,9/6/2019,24,0,12/13/2024
1695,CA-2019-169656,8/13/2019,264,0.2,12/13/2024
1696,CA-2019-169677,1/13/2019,443,0,12/13/2024
1697,CA-2019-169733,10/22/2019,306,0.2,12/13/2024
1698,CA-2019-169740,2/20/2019,466,0,12/13/2024
1699,CA-2019-169796,11/9/2019,234,0,12/13/2024
1700,CA-2020-100041,11/20/2020,79,0,12/13/2024
1701,CA-2020-100083,11/24/2020,140,0.2,12/13/2024
1702,CA-2020-100153,12/13/2020,432,0,12/13/2024
1703,CA-2020-100202,12/31/2020,72,0.2,12/13/2024
1704,CA-2020-100244,9/20/2020,308,0.08,12/13/2024
1705,CA-2020-100300,6/24/2020,517,0.07,12/13/2024
1706,CA-2020-100307,12/15/2020,745,0,12/13/2024
1707,CA-2020-100468,11/24/2020,59,0.1,12/13/2024
1708,CA-2020-100510,5/12/2020,329,0,12/13/2024
1709,CA-2020-100587,12/10/2020,699,0,12/13/2024
1710,CA-2020-100671,11/1/2020,181,0.2,12/13/2024
1711,CA-2020-100790,6/26/2020,368,0,12/13/2024
1712,CA-2020-100944,9/24/2020,258,0.1,12/13/2024
1713,CA-2020-100965,7/7/2020,649,0,12/13/2024
1714,CA-2020-100993,2/5/2020,64,0.1,12/13/2024
1715,CA-2020-101161,10/13/2020,119,0,12/13/2024
1716,CA-2020-101168,12/25/2020,714,0,12/13/2024
1717,CA-2020-101189,2/4/2020,341,0,12/13/2024
1718,CA-2020-101329,4/22/2020,526,0,12/13/2024
1719,CA-2020-101336,11/13/2020,151,0,12/13/2024
1720,CA-2020-101343,7/17/2020,618,0,12/13/2024
1721,CA-2020-101378,7/14/2020,646,0,12/13/2024
1722,CA-2020-101385,9/25/2020,413,0,12/13/2024
1723,CA-2020-101448,2/27/2020,251,0,12/13/2024
1724,CA-2020-101469,7/2/2020,430,0,12/13/2024
1725,CA-2020-101525,5/1/2020,160,0,12/13/2024
1726,CA-2020-101546,12/18/2020,303,0,12/13/2024
1727,CA-2020-101623,2/28/2020,657,0,12/13/2024
1728,CA-2020-101630,2/19/2020,151,0,12/13/2024
1729,CA-2020-101651,12/24/2020,673,0,12/13/2024
1730,CA-2020-101672,10/3/2020,189,0.05,12/13/2024
1731,CA-2020-101693,6/25/2020,456,0.45,12/13/2024
1732,CA-2020-101742,9/23/2020,168,0.2,12/13/2024
1733,CA-2020-101791,5/27/2020,108,0.47,12/13/2024
1734,CA-2020-101938,1/7/2020,243,0,12/13/2024
1735,CA-2020-101966,7/14/2020,94,0.2,12/13/2024
1736,CA-2020-101980,8/19/2020,654,0.2,12/13/2024
1737,CA-2020-101987,6/24/2020,328,0,12/13/2024
1738,CA-2020-102092,12/9/2020,600,0,12/13/2024
1739,CA-2020-102127,6/26/2020,784,0,12/13/2024
1740,CA-2020-102134,3/14/2020,707,0,12/13/2024
1741,CA-2020-102162,9/11/2020,364,0,12/13/2024
1742,CA-2020-102456,2/27/2020,218,0,12/13/2024
1743,CA-2020-102498,7/24/2020,366,0,12/13/2024
1744,CA-2020-102561,7/18/2020,567,0.2,12/13/2024
1745,CA-2020-102596,12/27/2020,635,0.2,12/13/2024
1746,CA-2020-102792,12/13/2020,345,0,12/13/2024
1747,CA-2020-102813,7/2/2020,246,0.25,12/13/2024
1748,CA-2020-102932,9/19/2020,683,0,12/13/2024
1749,CA-2020-102981,9/6/2020,530,0.1,12/13/2024
1750,CA-2020-103037,7/25/2020,432,0.2,12/13/2024
1751,CA-2020-103107,7/4/2020,624,0.13,12/13/2024
1752,CA-2020-103128,11/11/2020,682,0.2,12/13/2024
1753,CA-2020-103163,6/7/2020,288,0.1,12/13/2024
1754,CA-2020-103359,12/22/2020,452,0.2,12/13/2024
1755,CA-2020-103464,11/18/2020,592,0,12/13/2024
1756,CA-2020-103709,9/8/2020,469,0,12/13/2024
1757,CA-2020-103730,6/12/2020,679,0,12/13/2024
1758,CA-2020-103891,7/12/2020,433,0.2,12/13/2024
1759,CA-2020-103919,10/3/2020,759,0.6,12/13/2024
1760,CA-2020-103947,4/1/2020,65,0.2,12/13/2024
1761,CA-2020-103982,3/3/2020,1,0.2,12/13/2024
1762,CA-2020-104150,8/3/2020,21,0,12/13/2024
1763,CA-2020-104157,7/25/2020,543,0,12/13/2024
1764,CA-2020-104276,11/27/2020,321,0.33,12/13/2024
1765,CA-2020-104311,5/2/2020,53,0.2,12/13/2024
1766,CA-2020-104633,6/12/2020,246,0,12/13/2024
1767,CA-2020-104689,12/1/2020,286,0,12/13/2024
1768,CA-2020-104969,4/8/2020,262,0.45,12/13/2024
1769,CA-2020-104983,7/3/2020,287,0.2,12/13/2024
1770,CA-2020-105018,11/28/2020,698,0,12/13/2024
1771,CA-2020-105081,12/25/2020,356,0.1,12/13/2024
1772,CA-2020-105207,1/3/2020,97,0,12/13/2024
1773,CA-2020-105256,5/20/2020,381,0.2,12/13/2024
1774,CA-2020-105263,8/6/2020,466,0,12/13/2024
1775,CA-2020-105277,12/4/2020,466,0.2,12/13/2024
1776,CA-2020-105284,11/24/2020,503,0.2,12/13/2024
1777,CA-2020-105291,10/30/2020,711,0,12/13/2024
1778,CA-2020-105354,12/2/2020,614,0,12/13/2024
1779,CA-2020-105459,8/12/2020,574,0.2,12/13/2024
1780,CA-2020-105473,4/16/2020,94,0,12/13/2024
1781,CA-2020-105494,11/10/2020,587,0.1,12/13/2024
1782,CA-2020-105585,8/26/2020,641,0,12/13/2024
1783,CA-2020-105662,5/5/2020,624,0.2,12/13/2024
1784,CA-2020-105732,9/13/2020,19,0,12/13/2024
1785,CA-2020-105746,12/30/2020,71,0.3,12/13/2024
1786,CA-2020-105753,10/20/2020,454,0,12/13/2024
1787,CA-2020-105760,6/19/2020,420,0,12/13/2024
1788,CA-2020-105781,2/16/2020,364,0.05,12/13/2024
1789,CA-2020-105816,12/11/2020,391,0,12/13/2024
1790,CA-2020-105900,9/17/2020,107,0,12/13/2024
1791,CA-2020-105963,11/15/2020,680,0,12/13/2024
1792,CA-2020-106075,9/18/2020,330,0.2,12/13/2024
1793,CA-2020-106243,9/30/2020,307,0.2,12/13/2024
1794,CA-2020-106278,9/2/2020,91,0.1,12/13/2024
1795,CA-2020-106306,3/8/2020,592,0.7,12/13/2024
1796,CA-2020-106341,10/20/2020,460,0.2,12/13/2024
1797,CA-2020-106383,3/19/2020,113,0.7,12/13/2024
1798,CA-2020-106397,7/7/2020,517,0,12/13/2024
1799,CA-2020-106460,2/19/2020,312,0,12/13/2024
1800,CA-2020-106530,5/8/2020,153,0.2,12/13/2024
1801,CA-2020-106558,1/17/2020,222,0,12/13/2024
1802,CA-2020-106621,9/29/2020,224,0.2,12/13/2024
1803,CA-2020-106656,9/23/2020,240,0,12/13/2024
1804,CA-2020-106894,2/7/2020,123,0,12/13/2024
1805,CA-2020-106915,11/26/2020,293,0.2,12/13/2024
1806,CA-2020-106950,9/2/2020,356,0.4,12/13/2024
1807,CA-2020-107104,11/26/2020,537,0.04,12/13/2024
1808,CA-2020-107146,6/17/2020,452,0.2,12/13/2024
1809,CA-2020-107202,5/21/2020,453,0.2,12/13/2024
1810,CA-2020-107216,6/14/2020,613,0,12/13/2024
1811,CA-2020-107328,8/8/2020,122,0.13,12/13/2024
1812,CA-2020-107475,6/7/2020,660,0.2,12/13/2024
1813,CA-2020-107615,3/22/2020,626,0,12/13/2024
1814,CA-2020-107783,7/28/2020,581,0.47,12/13/2024
1815,CA-2020-107790,11/20/2020,260,0.2,12/13/2024
1816,CA-2020-108056,9/29/2020,279,0.2,12/13/2024
1817,CA-2020-108105,2/16/2020,314,0,12/13/2024
1818,CA-2020-108196,11/25/2020,182,0.53,12/13/2024
1819,CA-2020-108210,5/30/2020,60,0.2,12/13/2024
1820,CA-2020-108224,5/14/2020,752,0.2,12/13/2024
1821,CA-2020-108350,6/6/2020,671,0,12/13/2024
1822,CA-2020-108364,12/19/2020,99,0.8,12/13/2024
1823,CA-2020-108434,12/5/2020,366,0,12/13/2024
1824,CA-2020-108567,5/20/2020,193,0.7,12/13/2024
1825,CA-2020-108581,6/20/2020,246,0.2,12/13/2024
1826,CA-2020-108616,9/29/2020,381,0,12/13/2024
1827,CA-2020-108630,11/18/2020,77,0.2,12/13/2024
1828,CA-2020-108644,9/30/2020,696,0.8,12/13/2024
1829,CA-2020-108735,4/17/2020,392,0.15,12/13/2024
1830,CA-2020-108868,9/8/2020,418,0.2,12/13/2024
1831,CA-2020-108875,9/24/2020,154,0.2,12/13/2024
1832,CA-2020-108882,1/9/2020,448,0.1,12/13/2024
1833,CA-2020-108959,3/10/2020,514,0.2,12/13/2024
1834,CA-2020-108987,9/8/2020,25,0.23,12/13/2024
1835,CA-2020-109057,4/22/2020,773,0.2,12/13/2024
1836,CA-2020-109176,5/9/2020,413,0.2,12/13/2024
1837,CA-2020-109344,2/8/2020,145,0.2,12/13/2024
1838,CA-2020-109365,11/3/2020,789,0.06,12/13/2024
1839,CA-2020-109400,5/2/2020,575,0.3,12/13/2024
1840,CA-2020-109407,1/24/2020,323,0,12/13/2024
1841,CA-2020-109652,4/10/2020,616,0.2,12/13/2024
1842,CA-2020-109666,4/19/2020,439,0.03,12/13/2024
1843,CA-2020-109722,12/5/2020,757,0,12/13/2024
1844,CA-2020-109743,9/22/2020,692,0.2,12/13/2024
1845,CA-2020-109806,9/17/2020,407,0.07,12/13/2024
1846,CA-2020-109820,11/20/2020,22,0.53,12/13/2024
1847,CA-2020-109827,12/25/2020,479,0.36,12/13/2024
1848,CA-2020-109869,4/22/2020,756,0.36,12/13/2024
1849,CA-2020-109911,5/12/2020,780,0,12/13/2024
1850,CA-2020-109925,11/6/2020,339,0,12/13/2024
1851,CA-2020-109953,7/14/2020,622,0.07,12/13/2024
1852,CA-2020-110009,9/8/2020,760,0,12/13/2024
1853,CA-2020-110023,9/9/2020,768,0.2,12/13/2024
1854,CA-2020-110044,6/28/2020,641,0.2,12/13/2024
1855,CA-2020-110086,9/18/2020,68,0.2,12/13/2024
1856,CA-2020-110254,8/4/2020,522,0,12/13/2024
1857,CA-2020-110366,9/5/2020,350,0.2,12/13/2024
1858,CA-2020-110492,2/12/2020,408,0,12/13/2024
1859,CA-2020-110499,4/7/2020,790,0.2,12/13/2024
1860,CA-2020-110730,9/23/2020,155,0,12/13/2024
1861,CA-2020-110772,11/20/2020,579,0.28,12/13/2024
1862,CA-2020-110898,3/6/2020,451,0.68,12/13/2024
1863,CA-2020-110975,12/25/2020,190,0.25,12/13/2024
1864,CA-2020-110982,6/5/2020,148,0.1,12/13/2024
1865,CA-2020-111010,1/22/2020,593,0,12/13/2024
1866,CA-2020-111115,7/25/2020,449,0,12/13/2024
1867,CA-2020-111143,11/19/2020,772,0,12/13/2024
1868,CA-2020-111213,4/1/2020,291,0.1,12/13/2024
1869,CA-2020-111283,2/28/2020,451,0.2,12/13/2024
1870,CA-2020-111318,7/23/2020,337,0.2,12/13/2024
1871,CA-2020-111409,9/18/2020,603,0.2,12/13/2024
1872,CA-2020-111416,9/17/2020,482,0.2,12/13/2024
1873,CA-2020-111493,10/21/2020,158,0,12/13/2024
1874,CA-2020-111605,12/27/2020,412,0,12/13/2024
1875,CA-2020-111682,6/17/2020,732,0.04,12/13/2024
1876,CA-2020-111696,5/8/2020,741,0,12/13/2024
1877,CA-2020-111794,10/1/2020,324,0.2,12/13/2024
1878,CA-2020-111913,8/4/2020,453,0.2,12/13/2024
1879,CA-2020-111941,12/25/2020,72,0.2,12/13/2024
1880,CA-2020-111976,3/8/2020,72,0.3,12/13/2024
1881,CA-2020-112025,7/30/2020,473,0.8,12/13/2024
1882,CA-2020-112060,12/4/2020,444,0,12/13/2024
1883,CA-2020-112102,4/12/2020,71,0,12/13/2024
1884,CA-2020-112109,7/8/2020,356,0.45,12/13/2024
1885,CA-2020-112123,3/3/2020,89,0,12/13/2024
1886,CA-2020-112256,7/23/2020,148,0.32,12/13/2024
1887,CA-2020-112277,9/10/2020,678,0.2,12/13/2024
1888,CA-2020-112340,10/21/2020,570,0,12/13/2024
1889,CA-2020-112382,5/9/2020,486,0.2,12/13/2024
1890,CA-2020-112389,10/29/2020,394,0,12/13/2024
1891,CA-2020-112578,12/29/2020,290,0,12/13/2024
1892,CA-2020-112585,7/30/2020,662,0,12/13/2024
1893,CA-2020-112669,4/14/2020,444,0.2,12/13/2024
1894,CA-2020-112676,5/5/2020,595,0.2,12/13/2024
1895,CA-2020-112697,12/18/2020,31,0.37,12/13/2024
1896,CA-2020-112739,9/2/2020,635,0.5,12/13/2024
1897,CA-2020-112830,6/6/2020,469,0.2,12/13/2024
1898,CA-2020-112893,9/9/2020,60,0.2,12/13/2024
1899,CA-2020-112942,2/13/2020,635,0,12/13/2024
1900,CA-2020-113061,4/22/2020,267,0,12/13/2024
1901,CA-2020-113082,9/12/2020,490,0,12/13/2024
1902,CA-2020-113096,9/2/2020,730,0,12/13/2024
1903,CA-2020-113117,8/16/2020,401,0,12/13/2024
1904,CA-2020-113138,11/19/2020,573,0.1,12/13/2024
1905,CA-2020-113236,5/26/2020,166,0.2,12/13/2024
1906,CA-2020-113243,6/10/2020,581,0.07,12/13/2024
1907,CA-2020-113292,3/18/2020,191,0.2,12/13/2024
1908,CA-2020-113341,11/25/2020,512,0.2,12/13/2024
1909,CA-2020-113390,10/11/2020,276,0.2,12/13/2024
