order_id,product_id,ship_date,ship_mode,last_updated_at
1264,1218,2019-08-10,Standard Class,2024-12-13
1264,38,2019-08-10,Standard Class,2024-12-13
766,1567,2018-11-02,Standard Class,2024-12-13
766,1054,2018-11-02,Standard Class,2024-12-13
2196,1279,2020-06-20,Second Class,2024-12-13
2196,798,2020-06-20,Second Class,2024-12-13
2196,409,2020-06-20,Second Class,2024-12-13
1597,836,2019-05-06,First Class,2024-12-13
1430,1353,2019-11-14,Standard Class,2024-12-13
1634,1473,2019-06-03,Standard Class,2024-12-13
2098,148,2020-09-27,Standard Class,2024-12-13
958,275,2019-12-02,Standard Class,2024-12-13
958,934,2019-12-02,Standard Class,2024-12-13
1557,1231,2019-12-05,Second Class,2024-12-13
40,303,2018-10-19,Second Class,2024-12-13
2154,1577,2020-05-05,First Class,2024-12-13
2154,1379,2020-05-05,First Class,2024-12-13
2154,201,2020-05-05,First Class,2024-12-13
2154,1545,2020-05-05,First Class,2024-12-13
2154,1671,2020-05-05,First Class,2024-12-13
2154,947,2020-05-05,First Class,2024-12-13
1599,1137,2019-06-08,Standard Class,2024-12-13
375,100,2018-03-31,Same Day,2024-12-13
375,707,2018-03-31,Same Day,2024-12-13
375,612,2018-03-31,Same Day,2024-12-13
2900,1771,2021-07-07,First Class,2024-12-13
983,769,2019-09-24,Same Day,2024-12-13
983,1336,2019-09-24,Same Day,2024-12-13
983,883,2019-09-24,Same Day,2024-12-13
983,994,2019-09-24,Same Day,2024-12-13
983,587,2019-09-24,Same Day,2024-12-13
1440,202,2019-08-13,Same Day,2024-12-13
1375,64,2019-05-28,Second Class,2024-12-13
1375,1686,2019-05-28,Second Class,2024-12-13
1375,131,2019-05-28,Second Class,2024-12-13
3867,1855,2021-09-16,First Class,2024-12-13
3867,1343,2021-09-16,First Class,2024-12-13
3867,544,2021-09-16,First Class,2024-12-13
3867,104,2021-09-16,First Class,2024-12-13
1812,933,2020-06-11,Standard Class,2024-12-13
3111,19,2021-06-27,Second Class,2024-12-13
3457,1305,2021-08-27,First Class,2024-12-13
2649,1171,2020-08-28,First Class,2024-12-13
1827,743,2020-11-18,Same Day,2024-12-13
4857,1345,2021-04-22,Standard Class,2024-12-13
3030,484,2021-07-28,Standard Class,2024-12-13
236,1205,2018-05-15,Standard Class,2024-12-13
236,725,2018-05-15,Standard Class,2024-12-13
4520,269,2020-08-01,Standard Class,2024-12-13
4520,276,2020-08-01,Standard Class,2024-12-13
3002,1190,2021-09-19,Standard Class,2024-12-13
3002,1240,2021-09-19,Standard Class,2024-12-13
2902,411,2021-01-29,Standard Class,2024-12-13
2902,821,2021-01-29,Standard Class,2024-12-13
2902,1695,2021-01-29,Standard Class,2024-12-13
1453,260,2019-09-23,Standard Class,2024-12-13
1024,426,2019-04-18,Standard Class,2024-12-13
2975,1241,2021-05-11,Second Class,2024-12-13
1975,1103,2020-09-09,Standard Class,2024-12-13
372,1461,2018-05-22,First Class,2024-12-13
2162,360,2020-06-23,Standard Class,2024-12-13
1315,446,2019-11-05,First Class,2024-12-13
4829,1532,2021-11-09,Standard Class,2024-12-13
4829,1372,2021-11-09,Standard Class,2024-12-13
3131,1017,2021-12-08,Second Class,2024-12-13
3131,951,2021-12-08,Second Class,2024-12-13
2179,215,2020-05-19,Second Class,2024-12-13
2179,977,2020-05-19,Second Class,2024-12-13
3686,914,2021-10-30,Standard Class,2024-12-13
1855,1725,2020-09-22,Standard Class,2024-12-13
355,440,2018-11-13,First Class,2024-12-13
355,1547,2018-11-13,First Class,2024-12-13
355,780,2018-11-13,First Class,2024-12-13
2324,550,2020-08-29,Standard Class,2024-12-13
4006,1617,2021-11-21,Standard Class,2024-12-13
4006,611,2021-11-21,Standard Class,2024-12-13
4006,1534,2021-11-21,Standard Class,2024-12-13
196,415,2018-09-30,Standard Class,2024-12-13
196,1536,2018-09-30,Standard Class,2024-12-13
196,1030,2018-09-30,Standard Class,2024-12-13
3552,384,2021-06-30,First Class,2024-12-13
3552,351,2021-06-30,First Class,2024-12-13
3552,6,2021-06-30,First Class,2024-12-13
2885,1138,2021-09-25,First Class,2024-12-13
477,726,2018-11-27,Standard Class,2024-12-13
227,1198,2018-01-18,Standard Class,2024-12-13
227,779,2018-01-18,Standard Class,2024-12-13
2779,747,2020-06-06,Standard Class,2024-12-13
2779,1812,2020-06-06,Standard Class,2024-12-13
3894,472,2021-02-17,Standard Class,2024-12-13
604,1485,2018-10-17,First Class,2024-12-13
604,1313,2018-10-17,First Class,2024-12-13
604,61,2018-10-17,First Class,2024-12-13
299,263,2018-11-25,Standard Class,2024-12-13
299,354,2018-11-25,Standard Class,2024-12-13
4844,1138,2021-11-15,Second Class,2024-12-13
1021,321,2019-01-31,Second Class,2024-12-13
67,485,2018-03-12,Standard Class,2024-12-13
67,1329,2018-03-12,Standard Class,2024-12-13
67,97,2018-03-12,Standard Class,2024-12-13
67,126,2018-03-12,Standard Class,2024-12-13
4761,1522,2021-06-13,Standard Class,2024-12-13
4761,1377,2021-06-13,Standard Class,2024-12-13
4761,669,2021-06-13,Standard Class,2024-12-13
597,1326,2018-11-24,Standard Class,2024-12-13
597,1763,2018-11-24,Standard Class,2024-12-13
1807,19,2020-11-30,Standard Class,2024-12-13
1807,618,2020-11-30,Standard Class,2024-12-13
1807,380,2020-11-30,Standard Class,2024-12-13
1807,243,2020-11-30,Standard Class,2024-12-13
4039,1516,2021-01-27,Standard Class,2024-12-13
4039,829,2021-01-27,Standard Class,2024-12-13
659,201,2018-09-29,Standard Class,2024-12-13
659,775,2018-09-29,Standard Class,2024-12-13
659,605,2018-09-29,Standard Class,2024-12-13
659,136,2018-09-29,Standard Class,2024-12-13
10,974,2018-03-30,Second Class,2024-12-13
220,1174,2018-08-05,Standard Class,2024-12-13
2596,65,2020-07-23,Standard Class,2024-12-13
1268,962,2019-02-11,Second Class,2024-12-13
1268,209,2019-02-11,Second Class,2024-12-13
4788,1554,2021-08-02,Standard Class,2024-12-13
4966,1133,2021-01-17,Second Class,2024-12-13
4966,320,2021-01-17,Second Class,2024-12-13
3379,93,2021-09-10,Same Day,2024-12-13
3379,811,2021-09-10,Same Day,2024-12-13
1593,1308,2019-07-25,Second Class,2024-12-13
1593,1530,2019-07-25,Second Class,2024-12-13
1593,1058,2019-07-25,Second Class,2024-12-13
1593,852,2019-07-25,Second Class,2024-12-13
1593,1210,2019-07-25,Second Class,2024-12-13
1593,1398,2019-07-25,Second Class,2024-12-13
191,592,2018-06-17,Standard Class,2024-12-13
4964,1310,2021-05-15,Second Class,2024-12-13
4964,731,2021-05-15,Second Class,2024-12-13
1082,424,2019-09-05,First Class,2024-12-13
1082,1869,2019-09-05,First Class,2024-12-13
4827,15,2021-03-27,First Class,2024-12-13
4827,1863,2021-03-27,First Class,2024-12-13
601,1342,2018-11-12,Same Day,2024-12-13
4509,373,2020-10-17,Standard Class,2024-12-13
4509,193,2020-10-17,Standard Class,2024-12-13
4800,1798,2021-11-12,Same Day,2024-12-13
3178,302,2021-04-18,First Class,2024-12-13
1149,1219,2019-07-01,Standard Class,2024-12-13
1149,1379,2019-07-01,Standard Class,2024-12-13
2446,1018,2020-08-29,Second Class,2024-12-13
217,546,2018-07-25,Standard Class,2024-12-13
217,68,2018-07-25,Standard Class,2024-12-13
217,368,2018-07-25,Standard Class,2024-12-13
3655,376,2021-11-25,Standard Class,2024-12-13
570,1122,2018-06-09,Standard Class,2024-12-13
4541,29,2020-03-16,Standard Class,2024-12-13
3049,1718,2021-03-29,Standard Class,2024-12-13
3180,98,2022-01-02,Standard Class,2024-12-13
3180,1785,2022-01-02,Standard Class,2024-12-13
4996,689,2021-04-02,Standard Class,2024-12-13
917,876,2019-03-05,Same Day,2024-12-13
917,66,2019-03-05,Same Day,2024-12-13
917,1320,2019-03-05,Same Day,2024-12-13
1992,1099,2020-11-17,Standard Class,2024-12-13
3891,997,2021-01-23,Second Class,2024-12-13
2441,202,2020-04-26,Second Class,2024-12-13
488,930,2018-05-15,First Class,2024-12-13
488,830,2018-05-15,First Class,2024-12-13
518,471,2018-10-22,First Class,2024-12-13
518,323,2018-10-22,First Class,2024-12-13
674,1092,2018-03-18,Standard Class,2024-12-13
674,595,2018-03-18,Standard Class,2024-12-13
3715,876,2021-12-24,Second Class,2024-12-13
1701,1036,2020-11-29,Standard Class,2024-12-13
4763,521,2021-12-05,First Class,2024-12-13
913,835,2020-01-04,Standard Class,2024-12-13
3635,695,2021-10-06,First Class,2024-12-13
804,868,2018-09-02,Second Class,2024-12-13
804,825,2018-09-02,Second Class,2024-12-13
804,337,2018-09-02,Second Class,2024-12-13
2329,1310,2020-07-03,Second Class,2024-12-13
2490,1868,2020-08-23,First Class,2024-12-13
4138,1247,2021-10-22,First Class,2024-12-13
4138,51,2021-10-22,First Class,2024-12-13
4138,1559,2021-10-22,First Class,2024-12-13
3887,1384,2021-10-24,First Class,2024-12-13
4657,713,2020-05-21,Standard Class,2024-12-13
4657,642,2020-05-21,Standard Class,2024-12-13
1570,294,2019-02-04,First Class,2024-12-13
2934,174,2021-12-23,Standard Class,2024-12-13
1791,1577,2020-11-22,Standard Class,2024-12-13
3228,1140,2021-07-06,Second Class,2024-12-13
3228,1674,2021-07-06,Second Class,2024-12-13
47,1574,2018-01-17,First Class,2024-12-13
3302,990,2021-05-05,Standard Class,2024-12-13
3302,552,2021-05-05,Standard Class,2024-12-13
3302,969,2021-05-05,Standard Class,2024-12-13
882,526,2019-11-14,Standard Class,2024-12-13
1110,1750,2019-11-01,Second Class,2024-12-13
4781,766,2021-08-19,First Class,2024-12-13
4781,119,2021-08-19,First Class,2024-12-13
1126,1380,2019-10-09,Standard Class,2024-12-13
2577,1846,2020-07-10,Second Class,2024-12-13
2577,491,2020-07-10,Second Class,2024-12-13
3345,1206,2021-12-07,Second Class,2024-12-13
2869,1517,2021-03-13,Standard Class,2024-12-13
4621,1723,2020-06-15,Standard Class,2024-12-13
3229,1254,2021-12-01,First Class,2024-12-13
4727,1151,2021-03-18,Second Class,2024-12-13
4727,1414,2021-03-18,Second Class,2024-12-13
4727,1843,2021-03-18,Second Class,2024-12-13
2501,1780,2020-11-29,Second Class,2024-12-13
4024,4,2021-08-10,Second Class,2024-12-13
4024,194,2021-08-10,Second Class,2024-12-13
2832,1210,2021-12-03,Standard Class,2024-12-13
2832,1499,2021-12-03,Standard Class,2024-12-13
1350,220,2019-05-27,Second Class,2024-12-13
1884,729,2020-07-12,Standard Class,2024-12-13
1884,1350,2020-07-12,Standard Class,2024-12-13
1884,706,2020-07-12,Standard Class,2024-12-13
1884,123,2020-07-12,Standard Class,2024-12-13
3683,1011,2021-09-01,First Class,2024-12-13
3683,1420,2021-09-01,First Class,2024-12-13
3683,724,2021-09-01,First Class,2024-12-13
1825,1494,2020-06-26,Standard Class,2024-12-13
1825,1080,2020-06-26,Standard Class,2024-12-13
3956,495,2021-09-06,Standard Class,2024-12-13
3956,179,2021-09-06,Standard Class,2024-12-13
3956,339,2021-09-06,Standard Class,2024-12-13
3956,388,2021-09-06,Standard Class,2024-12-13
3956,848,2021-09-06,Standard Class,2024-12-13
3956,1831,2021-09-06,Standard Class,2024-12-13
3956,971,2021-09-06,Standard Class,2024-12-13
3956,106,2021-09-06,Standard Class,2024-12-13
3956,624,2021-09-06,Standard Class,2024-12-13
3956,1549,2021-09-06,Standard Class,2024-12-13
3956,1467,2021-09-06,Standard Class,2024-12-13
3956,1244,2021-09-06,Standard Class,2024-12-13
3028,786,2021-09-15,Second Class,2024-12-13
3028,472,2021-09-15,Second Class,2024-12-13
3028,1553,2021-09-15,Second Class,2024-12-13
3028,1529,2021-09-15,Second Class,2024-12-13
3028,762,2021-09-15,Second Class,2024-12-13
3028,1182,2021-09-15,Second Class,2024-12-13
3028,1295,2021-09-15,Second Class,2024-12-13
3028,450,2021-09-15,Second Class,2024-12-13
4113,1763,2021-12-28,Standard Class,2024-12-13
4113,1432,2021-12-28,Standard Class,2024-12-13
4113,1089,2021-12-28,Standard Class,2024-12-13
3144,1597,2021-09-29,Standard Class,2024-12-13
3601,631,2021-05-11,Standard Class,2024-12-13
3601,1597,2021-05-11,Standard Class,2024-12-13
582,691,2018-12-19,Standard Class,2024-12-13
582,935,2018-12-19,Standard Class,2024-12-13
582,1547,2018-12-19,Standard Class,2024-12-13
138,1352,2018-10-20,Second Class,2024-12-13
138,1774,2018-10-20,Second Class,2024-12-13
138,112,2018-10-20,Second Class,2024-12-13
924,478,2019-05-12,Standard Class,2024-12-13
1893,121,2020-04-14,Same Day,2024-12-13
1893,1337,2020-04-14,Same Day,2024-12-13
1049,814,2019-12-16,Second Class,2024-12-13
271,1829,2018-12-09,Standard Class,2024-12-13
743,384,2018-11-27,Second Class,2024-12-13
743,206,2018-11-27,Second Class,2024-12-13
743,1064,2018-11-27,Second Class,2024-12-13
2437,1613,2020-07-27,First Class,2024-12-13
1156,738,2019-11-13,Standard Class,2024-12-13
1156,351,2019-11-13,Standard Class,2024-12-13
1156,853,2019-11-13,Standard Class,2024-12-13
1156,1161,2019-11-13,Standard Class,2024-12-13
3036,848,2021-02-28,Standard Class,2024-12-13
3482,1000,2021-07-02,Standard Class,2024-12-13
3482,551,2021-07-02,Standard Class,2024-12-13
3482,943,2021-07-02,Standard Class,2024-12-13
4924,432,2021-12-04,Second Class,2024-12-13
4924,289,2021-12-04,Second Class,2024-12-13
395,985,2018-02-09,First Class,2024-12-13
395,1825,2018-02-09,First Class,2024-12-13
395,1743,2018-02-09,First Class,2024-12-13
4116,1513,2021-04-18,Standard Class,2024-12-13
4116,513,2021-04-18,Standard Class,2024-12-13
4074,1310,2021-12-28,Second Class,2024-12-13
4074,66,2021-12-28,Second Class,2024-12-13
4912,840,2021-04-18,Standard Class,2024-12-13
148,476,2019-01-04,Standard Class,2024-12-13
148,1471,2019-01-04,Standard Class,2024-12-13
4107,27,2021-08-04,First Class,2024-12-13
209,517,2018-11-21,Standard Class,2024-12-13
209,419,2018-11-21,Standard Class,2024-12-13
209,1160,2018-11-21,Standard Class,2024-12-13
1540,1510,2019-12-11,Same Day,2024-12-13
1540,1330,2019-12-11,Same Day,2024-12-13
2408,77,2020-09-23,Standard Class,2024-12-13
2408,1059,2020-09-23,Standard Class,2024-12-13
2408,1407,2020-09-23,Standard Class,2024-12-13
982,644,2019-03-23,Standard Class,2024-12-13
982,950,2019-03-23,Standard Class,2024-12-13
982,1435,2019-03-23,Standard Class,2024-12-13
982,1191,2019-03-23,Standard Class,2024-12-13
2771,1348,2020-09-21,First Class,2024-12-13
2771,1174,2020-09-21,First Class,2024-12-13
2771,843,2020-09-21,First Class,2024-12-13
2771,129,2020-09-21,First Class,2024-12-13
4780,758,2021-08-22,Second Class,2024-12-13
997,44,2019-03-15,First Class,2024-12-13
1911,735,2020-09-10,Second Class,2024-12-13
1911,722,2020-09-10,Second Class,2024-12-13
1034,657,2019-11-30,Standard Class,2024-12-13
1034,1336,2019-11-30,Standard Class,2024-12-13
1034,790,2019-11-30,Standard Class,2024-12-13
1034,1097,2019-11-30,Standard Class,2024-12-13
2149,1167,2020-12-13,Standard Class,2024-12-13
2149,489,2020-12-13,Standard Class,2024-12-13
4050,763,2021-09-29,Standard Class,2024-12-13
4050,102,2021-09-29,Standard Class,2024-12-13
1044,1196,2019-01-27,Standard Class,2024-12-13
1044,987,2019-01-27,Standard Class,2024-12-13
1094,1120,2019-06-23,Standard Class,2024-12-13
1094,837,2019-06-23,Standard Class,2024-12-13
1094,790,2019-06-23,Standard Class,2024-12-13
1094,320,2019-06-23,Standard Class,2024-12-13
865,842,2019-10-08,Standard Class,2024-12-13
4968,533,2021-11-23,Standard Class,2024-12-13
364,1119,2018-08-23,Standard Class,2024-12-13
2197,467,2020-07-21,Standard Class,2024-12-13
2197,1748,2020-07-21,Standard Class,2024-12-13
2197,1254,2020-07-21,Standard Class,2024-12-13
1358,313,2019-07-13,First Class,2024-12-13
1358,806,2019-07-13,First Class,2024-12-13
1358,786,2019-07-13,First Class,2024-12-13
1358,114,2019-07-13,First Class,2024-12-13
1358,597,2019-07-13,First Class,2024-12-13
1358,250,2019-07-13,First Class,2024-12-13
2265,179,2020-12-07,Standard Class,2024-12-13
3203,1495,2021-12-25,First Class,2024-12-13
3203,90,2021-12-25,First Class,2024-12-13
3203,1484,2021-12-25,First Class,2024-12-13
3203,372,2021-12-25,First Class,2024-12-13
88,931,2018-11-04,Standard Class,2024-12-13
88,1412,2018-11-04,Standard Class,2024-12-13
88,746,2018-11-04,Standard Class,2024-12-13
88,1053,2018-11-04,Standard Class,2024-12-13
88,815,2018-11-04,Standard Class,2024-12-13
88,1363,2018-11-04,Standard Class,2024-12-13
88,114,2018-11-04,Standard Class,2024-12-13
88,1593,2018-11-04,Standard Class,2024-12-13
88,519,2018-11-04,Standard Class,2024-12-13
1242,1548,2019-04-19,Standard Class,2024-12-13
1242,363,2019-04-19,Standard Class,2024-12-13
2422,653,2020-07-23,Second Class,2024-12-13
4778,116,2021-11-25,Standard Class,2024-12-13
2158,762,2020-12-02,Standard Class,2024-12-13
3258,1565,2021-11-12,Second Class,2024-12-13
3258,1779,2021-11-12,Second Class,2024-12-13
387,199,2018-12-05,Standard Class,2024-12-13
3611,1255,2021-09-15,First Class,2024-12-13
3611,388,2021-09-15,First Class,2024-12-13
3611,1261,2021-09-15,First Class,2024-12-13
1057,1101,2019-12-29,Standard Class,2024-12-13
1057,1766,2019-12-29,Standard Class,2024-12-13
1057,241,2019-12-29,Standard Class,2024-12-13
2904,1195,2021-03-01,Standard Class,2024-12-13
137,1000,2018-11-29,Standard Class,2024-12-13
2328,994,2020-06-28,Standard Class,2024-12-13
2328,951,2020-06-28,Standard Class,2024-12-13
2328,1298,2020-06-28,Standard Class,2024-12-13
2328,1210,2020-06-28,Standard Class,2024-12-13
2328,941,2020-06-28,Standard Class,2024-12-13
1322,1002,2019-10-30,Standard Class,2024-12-13
4117,808,2021-07-19,Standard Class,2024-12-13
4117,374,2021-07-19,Standard Class,2024-12-13
551,124,2018-11-21,Standard Class,2024-12-13
1459,1458,2019-04-15,Second Class,2024-12-13
4492,511,2019-11-29,Standard Class,2024-12-13
4640,711,2020-05-20,Standard Class,2024-12-13
4640,626,2020-05-20,Standard Class,2024-12-13
4640,604,2020-05-20,Standard Class,2024-12-13
3299,1317,2021-09-12,Standard Class,2024-12-13
3299,1551,2021-09-12,Standard Class,2024-12-13
4287,1299,2018-03-17,Standard Class,2024-12-13
4287,506,2018-03-17,Standard Class,2024-12-13
279,91,2018-07-18,Same Day,2024-12-13
4139,1048,2021-03-28,Second Class,2024-12-13
4139,1497,2021-03-28,Second Class,2024-12-13
4354,1287,2018-10-05,Standard Class,2024-12-13
4316,778,2018-09-26,Same Day,2024-12-13
1648,1028,2019-10-31,Same Day,2024-12-13
1648,830,2019-10-31,Same Day,2024-12-13
1648,619,2019-10-31,Same Day,2024-12-13
1648,910,2019-10-31,Same Day,2024-12-13
1648,122,2019-10-31,Same Day,2024-12-13
1648,1455,2019-10-31,Same Day,2024-12-13
1648,1741,2019-10-31,Same Day,2024-12-13
1648,1403,2019-10-31,Same Day,2024-12-13
1648,19,2019-10-31,Same Day,2024-12-13
1587,329,2019-10-17,Second Class,2024-12-13
2171,1163,2020-09-23,Standard Class,2024-12-13
3907,1177,2021-04-15,First Class,2024-12-13
3907,766,2021-04-15,First Class,2024-12-13
5004,647,2021-01-13,Standard Class,2024-12-13
3962,102,2021-11-11,First Class,2024-12-13
4142,16,2021-09-24,Second Class,2024-12-13
4142,949,2021-09-24,Second Class,2024-12-13
3703,881,2021-12-05,Standard Class,2024-12-13
3703,1717,2021-12-05,Standard Class,2024-12-13
318,1468,2018-06-28,Standard Class,2024-12-13
1257,266,2019-10-09,Standard Class,2024-12-13
1257,1100,2019-10-09,Standard Class,2024-12-13
4227,381,2018-05-22,Second Class,2024-12-13
4227,623,2018-05-22,Second Class,2024-12-13
4227,141,2018-05-22,Second Class,2024-12-13
1552,1242,2019-11-26,Standard Class,2024-12-13
1091,785,2019-12-04,Standard Class,2024-12-13
1091,904,2019-12-04,Standard Class,2024-12-13
1091,1796,2019-12-04,Standard Class,2024-12-13
1548,222,2020-01-05,Standard Class,2024-12-13
1548,762,2020-01-05,Standard Class,2024-12-13
4963,1256,2021-11-16,Same Day,2024-12-13
696,802,2018-06-11,Standard Class,2024-12-13
